[0, 'CS(=O)(=O)c1cnn(-c2ccccc2)c1', [222.04629856, 1.2758, 0.7686486376479359]]
[50, 'Cc1noc(C)c1CCC(=O)N1CCCC1c1cccs1', [304.12454888, 3.6492400000000025, 0.8658962665579852]]
[51, 'O=C(CCC1NC(=O)c2ccccc2NC1=O)Nc1ccccc1', [323.126991404, 2.1560000000000006, 0.8055225797164929]]
[52, 'NS(=O)(=O)c1ccc(NC(=O)C2CCCCC2)cc1', [282.103813436, 1.8528, 0.886249453596939]]
[53, 'C=CCOC(=O)C1CCCCC1C(=O)O', [212.104858992, 1.6066, 0.5676356240987619]]
[54, 'CCC(NC(=O)C1CCCCC1)c1ccccc1', [245.177964356, 3.8342000000000027, 0.8577417445176032]]
[55, 'Cc1cccc(C)c1OCC(=O)N1CCCC1', [233.141578848, 2.30464, 0.8014261385342357]]
[56, 'CC(=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1', [268.088163372, 1.4295, 0.9014517547751917]]
[57, 'CC(C)NC(=O)c1ccccc1NC(=O)C1CCCC1', [274.168127944, 2.953500000000001, 0.8865073720207548]]
[58, 'Cc1cccc(N2C(=O)C(=Cc3cccc([N+](=O)[O-])c3)C(=O)NC2=S)c1', [367.0626768960001, 2.7345200000000007, 0.2960236691589567]]
[59, 'Cc1ccc2nc(C)c(CCC(=O)O)cc2c1', [229.11027872, 2.8688400000000005, 0.8799736172810303]]
[60, 'Cc1cccc(N2CCN(C(=O)c3cccc(F)c3)CC2)c1C', [312.163791512, 3.4049400000000025, 0.84829318455886]]
[61, 'COc1cccc(N2CCN(C(=O)c3cccc(F)c3)CC2)c1', [314.143056068, 2.7967000000000013, 0.873198545528473]]
[62, 'Cc1noc(C)c1CCC(=O)N1CCCC1c1cccs1', [304.12454888, 3.6492400000000025, 0.8658962665579852]]
[63, 'COc1cc(C=C2SC(=S)N(C)C2=O)ccc1O', [281.01803521200003, 2.231800000000001, 0.6652455423888916]]
[64, 'O=C(Nc1ccc(F)c(F)c1)c1ccncc1', [234.060469316, 2.6121000000000008, 0.8673270785913463]]
[65, 'CC(C)Oc1ccccc1NC(=O)C1CCC1', [233.141578848, 3.2124000000000015, 0.866781569172118]]
[66, 'CC(Oc1ccc(C#N)cc1)C(=O)N1CCCC1', [244.121177752, 1.94798, 0.816192786316774]]
[67, 'O=C(C1CCCN(S(=O)(=O)c2cccc(F)c2)C1)N1CCCCC1', [354.141341816, 2.2389, 0.8364158175633496]]
[68, 'NC(=O)c1ccccc1NC(=O)c1ccccc1F', [258.080455812, 2.1769, 0.8851742475729909]]
[69, 'O=C1CC(C(=O)N2CCCC2c2cccs2)CCN1', [278.108898816, 1.9378, 0.8984855692055855]]
[70, 'NC(Cc1ccccc1)C(=O)O', [165.078978592, 0.641, 0.6904627990029388]]
[71, 'Cc1ccccc1C(C)NC(=O)C1CCCC1', [231.162314292, 3.362420000000002, 0.8487545649223702]]
[72, 'O=[N+]([O-])c1ccc(S(=O)(=O)N2CCCCC2)cc1', [270.06742792800003, 1.7694, 0.6189016932736244]]
[73, 'Cc1nc2ccccc2c(C(=O)O)c1C', [201.078978592, 2.5498400000000006, 0.7708913604281722]]
[74, 'CN(C)S(=O)(=O)c1ccc(CNC(=O)C2CCCCC2)cc1', [324.150763628, 2.1334, 0.9021178543979814]]
[75, 'Cc1[nH]c2c(C(=O)N3CCCCC3)cccc2c1C', [256.15756326, 3.410840000000002, 0.8335805127841489]]
[76, 'CCCOC(=O)C1=C(C)NC(=O)NC1c1ccc(OC)c(OC)c1', [334.152871804, 2.2849000000000004, 0.7796747788214053]]
[77, 'O=C1CC(C(=O)N2CCCC2c2cccs2)CCN1', [278.108898816, 1.9378, 0.8984855692055855]]
[78, 'CCCCc1ccc(NC(=O)C2CCCN2S(C)(=O)=O)cc1', [324.15076362799994, 2.3917, 0.8735242768770898]]
[79, 'CS(=O)(=O)c1cnn(-c2ccccc2)c1', [222.04629856, 1.2758, 0.7686486376479359]]
[80, 'CCCCN1C(=O)c2ccccc2NC1c1cccs1', [286.113984196, 4.114700000000003, 0.9168280375641935]]
[81, 'O=C(O)C1CCCCC1C(=O)N1CCCC1', [225.136493468, 1.4998, 0.7744262254359761]]
[82, 'Cc1c(Cl)cccc1S(=O)(=O)N1CCCC1', [259.043377368, 2.43292, 0.8181300865787129]]
[83, 'O=C(Nc1ccc(F)c(F)c1)c1ccncc1', [234.060469316, 2.6121000000000008, 0.8673270785913463]]
[84, 'CC(OC(=O)c1ccc(N2CCCC2=O)cc1)C(=O)O', [277.09502258000003, 1.4433, 0.8418405455191293]]
[85, 'O=C(COC(=O)C1CC(=O)N(c2ccccc2)C1)Nc1ccc(F)c(F)c1', [374.107813432, 2.4996, 0.8162998464561592]]
[86, 'CCC(C)C(NC(=O)c1ccccc1)C(=O)O', [235.120843404, 1.9157, 0.8189239000556188]]
[87, 'NS(=O)(=O)c1ccc(CCNC(=O)C2CCCCC2)cc1', [310.135113564, 1.5729999999999988, 0.8648561248961979]]
[88, 'CN(Cc1ccccc1)C(=O)C1CCCO1', [219.125928784, 1.824, 0.775786369094457]]
[89, 'O=C(c1ccccc1)N1CCCC1c1ccccc1', [251.131014164, 3.6639000000000026, 0.7972313885764988]]
[90, 'CN(C)C(=O)C1CCCCC1C(=O)O', [199.120843404, 0.9655999999999998, 0.7204319010010615]]
[91, 'NS(=O)(=O)c1ccc(NC(=O)C2CCCCC2)cc1', [282.103813436, 1.8528, 0.886249453596939]]
[92, 'CCCOc1ccc(C(=O)Nc2nnc(C)s2)cc1', [277.08849772, 2.887620000000001, 0.9123420217717371]]
[93, 'CS(=O)(=O)c1cnn(-c2ccccc2)n1', [223.041547528, 0.6708000000000001, 0.7502457391599469]]
[94, 'CNC(C(=O)N1CCCC1)c1ccccc1', [218.141913196, 1.5694999999999995, 0.834897716083047]]
[95, 'Cc1cc(C)cc(C(=O)N2CCCCC2C(N)=O)c1', [260.15247788, 1.7834400000000001, 0.8806595233711534]]
[96, 'NC(=O)c1cccc(NC(=O)C2CCCCC2C(=O)O)c1', [290.126657056, 1.6149999999999995, 0.7821295617829099]]
[97, 'Nc1ccccc1C(=O)Nc1ccccc1', [212.094963004, 2.5211000000000006, 0.7513719932230986]]
[98, 'NS(=O)(=O)c1ccc(CNC(=O)C2CCCCC2)cc1', [296.1194635, 1.5304999999999989, 0.8826605458671425]]
[99, 'CCCCCCCCCCCCCCCCCCCC(=O)O', [312.30283052, 7.112700000000007, 0.27365454118648247]]
[100, 'CCn1nccc1C(=O)N1CCCC(c2nccn2C)C1', [287.174610292, 1.6563, 0.8623616727688888]]
[101, 'Cc1ccc(-c2noc(CCC(=O)N3CCCC3)n2)cc1', [285.147726848, 2.6000200000000007, 0.8660481505129017]]
[102, 'CC1(C)C(=O)N(Cc2ccccc2)c2ccccc21', [251.131014164, 3.511000000000003, 0.7994798380976669]]
[103, 'CN(C)S(=O)(=O)c1ccc(CNC(=O)C2CCCC2)cc1', [310.135113564, 1.7432999999999998, 0.900669897033891]]
[104, 'COc1ccc(NC(=O)c2ccc(CN3CCCC3)cc2)cc1', [310.168127944, 3.543300000000002, 0.9181276163674921]]
[105, 'Cc1ccc(-c2noc(CCC(=O)N3CCCC3)n2)cc1', [285.147726848, 2.6000200000000007, 0.8660481505129017]]
[106, 'CC(C)C(NC(=O)C1CCCCC1)C(=O)O', [227.152143532, 1.7920999999999998, 0.7691375282370353]]
[107, 'CS(=O)(=O)c1cnn(-c2ccccc2)n1', [223.041547528, 0.6708000000000001, 0.7502457391599469]]
[108, 'COc1ccc(N2CCN(C(=O)c3cccc(F)c3)CC2)cc1', [314.143056068, 2.7967000000000013, 0.873198545528473]]
[109, 'CCOc1ncccc1C(=O)N1CCCCC1C', [248.15247788, 2.4949000000000003, 0.8250074122466825]]
[110, 'O=C(CCN1C(=O)C(=Cc2ccccc2)SC1=S)Nc1ccccc1', [368.065319752, 3.9166000000000025, 0.6419780596936122]]
[111, 'CC(OC(=O)c1cccc(S(=O)(=O)N(C)C)c1)C(=O)O', [301.0620082, 0.5668000000000002, 0.7977381104818605]]
[112, 'CC(C)(C)OC(=O)N1CCCCC1C(=O)O', [229.131408088, 1.8606, 0.7448662300811549]]
[113, 'Cc1nc(C2CCCN(C(=O)C3CC3)C2)cc(=O)[nH]1', [261.147726848, 1.19432, 0.8694160373442508]]
[114, 'CCOC(=O)C1=C(C)N=c2sc(=Cc3ccccc3)c(=O)n2C1c1ccco1', [394.09872805599997, 2.3913, 0.6371469542937704]]
[115, 'Cc1ccc(-n2c(C)cc(C=C3C(=O)N(C)C(=O)N(C)C3=O)c2C)cc1', [351.15829153199996, 2.836360000000001, 0.6173309590161781]]
[116, 'CCc1nn(C)c(NC(=O)c2cccc(F)c2)c1C', [261.127740352, 2.6823200000000007, 0.9229704385211565]]
[117, 'CC(C)C(NC(=O)C1CCCCC1)C(=O)O', [227.152143532, 1.7920999999999998, 0.7691375282370353]]
[118, 'CN(C)S(=O)(=O)c1ccc(NC(=O)C2CCCCC2)cc1', [310.135113564, 2.455700000000001, 0.9286764834373415]]
[119, 'CC(C)C(NC(=O)c1ccccc1)C(=O)O', [221.10519334, 1.5256, 0.8097599074741236]]
[120, 'COc1cccc(N2CCN(C(=O)c3cccc(F)c3)CC2)c1', [314.143056068, 2.7967000000000013, 0.873198545528473]]
[121, 'Cc1cccc(C)c1OCC(=O)N1CCCC1', [233.141578848, 2.30464, 0.8014261385342357]]
[122, 'COc1ccc(C(=O)Nc2cccc(F)c2)cc1', [245.085206844, 3.0866000000000007, 0.9019419607683182]]
[123, 'CCN(CC)CCCN1C(=O)C(=O)C(=C(O)c2ccc(OC)cc2)C1=O', [360.16852186799997, 1.6340999999999997, 0.2492837829153332]]
[124, 'CCCCCCCCCCCCCCCCCCOC(=O)O', [314.28209507599996, 6.942500000000007, 0.2334155432108389]]
[125, 'NC(=O)C1CCCCC1NCc1ccccc1', [232.15756326, 1.8202999999999994, 0.8316565849569842]]
[126, 'CC(NC(=O)C1CCCCC1)c1ccccc1', [231.162314292, 3.4441000000000024, 0.847882040489403]]
[127, 'O=C1NC(=S)SC1=Cc1ccccc1O', [236.991820464, 1.8809999999999998, 0.5781638370820028]]
[128, 'COc1ccc(C(C)NC(=O)C2CCCCC2)cc1', [261.172878976, 3.4527000000000028, 0.9011296380136691]]
[129, 'O=C(COc1ccc(F)cc1F)N1CCCC1', [241.091435096, 1.966, 0.8092753427249072]]
[130, 'NC(=O)Cn1cc(C=C2SC(=S)N(CC3CCCO3)C2=O)c2ccccc21', [401.08678346799996, 2.5068, 0.6153084274096646]]
[131, 'CC(C)(C)OC(=O)N1CCCC1C(=O)O', [215.115758024, 1.4705000000000001, 0.7188648737595155]]
[132, 'O=C(COc1ccc(F)cc1F)N1CCCC1', [241.091435096, 1.966, 0.8092753427249072]]
[133, 'O=C(O)C1CCCCC1C(=O)N1CCCC1', [225.136493468, 1.4998, 0.7744262254359761]]
[134, 'Cc1ccccc1NC(=O)C(C)N1CCCCCC1', [260.188863388, 3.1980200000000023, 0.9048558248536114]]
[135, 'CC(=O)c1ccc(S(=O)(=O)N2CCCCC2)cc1', [267.092914404, 2.0638, 0.7876949200793167]]
[136, 'CC(=O)c1ccccc1OCC(=O)N1CCCC1', [247.120843404, 1.8903999999999999, 0.7632404025119249]]
[137, 'COc1ccc(N2CCN(C(=O)c3cccc(F)c3)CC2)cc1', [314.143056068, 2.7967000000000013, 0.873198545528473]]
[138, 'Cc1cccc(N2CCN(C(=O)c3cccc(F)c3)CC2)c1C', [312.163791512, 3.4049400000000025, 0.84829318455886]]
[139, 'COCCNC(=O)c1ccccc1NC(=O)c1cccs1', [304.088163372, 2.3766, 0.8051963602100092]]
[140, 'CN(C)S(=O)(=O)c1ccc(CNC(=O)C2CCCCC2)cc1', [324.150763628, 2.1334, 0.9021178543979814]]
[141, 'CCC(C)NC(=O)C(CC)N(c1ccccc1)S(C)(=O)=O', [312.15076362799994, 2.1459, 0.8386393001323279]]
[142, 'Cc1cc2c(c(C)c1O)CCC(C)(C)O2', [206.130679816, 3.1126400000000016, 0.7063805271705037]]
[143, 'Cc1noc(C)c1CCC(=O)N1CCCC1c1cccs1', [304.12454888, 3.6492400000000025, 0.8658962665579852]]
[144, 'CC(CCc1ccccc1)NC(=O)C1CC1', [217.146664228, 2.533900000000001, 0.8064776117868864]]
[145, 'Cc1ccc(NC(=O)c2ccc(CN3CCCC3)cc2)cc1C', [308.18886338799996, 4.151540000000003, 0.9199069825023495]]
[146, 'COc1ccc(Cl)cc1NC(=O)C1CCCC1', [253.086956432, 3.4773000000000014, 0.8957354390111532]]
[147, 'COCCNC(=O)c1ccccc1NC(=O)c1cccs1', [304.088163372, 2.3766, 0.8051963602100092]]
[148, 'CC(N)C(=O)N1CCC2(CCC(=O)N(C)C2)CC1', [253.179026976, 0.194600000000001, 0.7254255191862691]]
[149, 'O=C(NCCCn1ccnc1)c1cccs1', [235.077933036, 1.7646999999999997, 0.8027317370009897]]
[150, 'COCCN1C(=O)C(=O)C(=C(O)c2ccc(OC(C)C)cc2)C1c1ccccc1F', [413.163851088, 3.6810000000000027, 0.4257620937967352]]
[151, 'Cc1ccc(S(=O)(=O)N2CCCC2)cc1C(=O)O', [269.07217896000003, 1.4777200000000001, 0.9014808533125626]]
[152, 'CCCCCCCCCCCCCCCCCCOC(=O)O', [314.28209507599996, 6.942500000000007, 0.2334155432108389]]
[153, 'COCCN1C(=O)C(=O)C(=C(O)c2ccc(F)cc2)C1=O', [293.06995070399995, 0.6791, 0.2900313136772253]]
[154, 'Cc1ccccc1NC(=O)C(C)N1CCCCCC1', [260.188863388, 3.1980200000000023, 0.9048558248536114]]
[155, 'CS(=O)(=O)c1cnn(-c2ccccc2)c1', [222.04629856, 1.2758, 0.7686486376479359]]
[156, 'Cc1cc2c(c(C)c1O)C(=O)C(=O)O2', [192.042258736, 1.1107399999999996, 0.3796713828726012]]
[157, 'O=C(O)C1CCCCC1C(=O)N1CCCC1', [225.136493468, 1.4998, 0.7744262254359761]]
[158, 'Oc1ccccc1C=NNc1ccccc1', [212.094963004, 2.8382000000000005, 0.6066167811978173]]
[159, 'CCOC(=O)C1=C(C)N=c2sc(=Cc3cccs3)c(=O)n2C1c1cccs1', [416.032305372, 2.9213000000000013, 0.6146546502732617]]
[160, 'CN(CC(=O)NC1CCCCC1)Cc1ccccc1F', [278.179441576, 2.7064000000000004, 0.8978888861669139]]
[161, 'COc1ccc(C(=O)Nc2cccc(F)c2)cc1', [245.085206844, 3.0866000000000007, 0.9019419607683182]]
[162, 'Nc1ccc(N=Cc2ccccc2)cc1', [196.100048384, 3.019400000000002, 0.5815620812311834]]
[163, 'COCCNC(=O)c1ccccc1NC(=O)c1cccs1', [304.088163372, 2.3766, 0.8051963602100092]]
[164, 'CS(=O)(=O)c1cnn(-c2ccccc2)n1', [223.041547528, 0.6708000000000001, 0.7502457391599469]]
[165, 'CNC(=O)c1ccc(CNC(=O)c2ccccc2C)cc1', [282.136827816, 2.2846200000000003, 0.9035935146739831]]
[166, 'CC(C)NC(=O)c1ccccc1NC(=O)C1CCCC1', [274.168127944, 2.953500000000001, 0.8865073720207548]]
[167, 'CCOc1cccc(C(=O)Nc2nnc(C)s2)c1', [263.072847656, 2.4975200000000006, 0.9201018678358185]]
[168, 'CC(C)NC(=O)c1ccccc1NC(=O)C1CCCC1', [274.168127944, 2.953500000000001, 0.8865073720207548]]
[169, 'CC(Oc1ccccc1)C(=O)Nc1ccccc1C(=O)N(C)C', [312.1473925, 2.7944000000000013, 0.9233383878322015]]
[170, 'CCc1ccccc1NC(=O)C1CCCN(S(C)(=O)=O)C1', [310.13511356399994, 1.8591, 0.9228314836373444]]
[171, 'O=c1oc2ccccc2n1Cc1ccccc1', [225.078978592, 2.642800000000001, 0.671658633880851]]
[172, 'N#Cc1cccc(NC(=O)c2ccccc2)c1', [222.07931294, 2.8105800000000007, 0.8489343962864786]]
[173, 'Cc1c(C(=O)Nc2ccccc2)cnn1C', [215.105862036, 1.9808199999999998, 0.8322192842207671]]
[174, 'CCc1nc2ccccc2c(C)c1C(=O)O', [215.094628656, 2.803820000000001, 0.8375461100715169]]
[175, 'CCOC(=O)c1c(C)[nH]c(C(=O)c2ccccc2)c1C', [271.120843404, 3.0392400000000013, 0.6865061935021076]]
[176, 'CCc1nn(C)c(NC(=O)c2cccc(F)c2)c1C', [261.127740352, 2.6823200000000007, 0.9229704385211565]]
[177, 'Nc1cccc(NC(=O)c2ccccc2)c1', [212.094963004, 2.5211000000000006, 0.7513719932230987]]
[178, 'CCCC(=O)c1ccc(OCC(=O)Nc2ccc(OC)cc2)cc1', [327.147058152, 3.6955000000000027, 0.750991026232618]]
[179, 'COCCNC(=O)c1ccccc1NC(=O)c1cccs1', [304.088163372, 2.3766, 0.8051963602100092]]
[180, 'CC1(C)C(=O)NC(=O)C1=Cc1ccccc1O', [231.089543276, 1.4582, 0.5676736824688372]]
[181, 'CCN1C(=O)C(=Cc2ccc(OC)c(OC)c2)SC1=S', [309.04933534, 2.924900000000002, 0.6314568241872102]]
[182, 'CS(=O)(=O)c1cnn(-c2ccccc2)n1', [223.041547528, 0.6708000000000001, 0.7502457391599469]]
[183, 'CNC(=O)c1ccccc1NC(=O)c1ccccc1F', [272.096105876, 2.4376000000000007, 0.9012308676733258]]
[184, 'O=C(CCN1C(=O)C(=Cc2ccccc2)SC1=S)Nc1ccccc1', [368.065319752, 3.9166000000000025, 0.6419780596936122]]
[185, 'CCOC(=O)C1=C(C)N=c2sc(=Cc3cccs3)c(=O)n2C1c1ccco1', [400.05514899199994, 2.4528000000000008, 0.6308082652783478]]
[186, 'CCOC(=O)c1c(C)[nH]c(C(=O)c2ccccc2)c1C', [271.120843404, 3.0392400000000013, 0.6865061935021076]]
[187, 'O=c1[nH]c2ccccc2n1C1CCCCC1', [216.126263132, 2.8348000000000013, 0.7816346951247575]]
[188, 'Cc1cc(C(=O)N2CCCC(c3nccs3)C2)no1', [277.08849772, 2.459320000000001, 0.8457235744553722]]
[189, 'Cc1[nH]c2ccccc2c1C(=O)N1CCCC(C(N)=O)C1', [285.147726848, 1.8138199999999998, 0.8822733539865364]]
[190, 'Cc1cc(C(=O)N2CCCC(c3nccs3)C2)no1', [277.08849772, 2.459320000000001, 0.8457235744553722]]
[191, 'Cc1nc(C2CCCN(C(=O)C3CC3)C2)cc(=O)[nH]1', [261.147726848, 1.19432, 0.8694160373442508]]
[192, 'CCCCNC(=O)C(CC)N(c1ccccc1)S(C)(=O)=O', [312.15076362799994, 2.1475, 0.7479713118223406]]
[193, 'O=S(=O)(NCc1ccccc1)c1cccs1', [253.023120592, 2.2266000000000004, 0.9078685727045815]]
[194, 'NS(=O)(=O)c1ccc(CNC(=O)C2CCCCC2C(=O)O)cc1', [340.10929273999994, 0.8411999999999997, 0.731901615227642]]
[195, 'Cc1cc(C(=O)N2CCCC(c3nccs3)C2)no1', [277.08849772, 2.459320000000001, 0.8457235744553722]]
[196, 'COc1ccc(C(=O)Nc2cccc(F)c2)cc1', [245.085206844, 3.0866000000000007, 0.9019419607683182]]
[197, 'CN(C)S(=O)(=O)c1ccc(CNC(=O)C2CCCCC2)cc1', [324.150763628, 2.1334, 0.9021178543979814]]
[198, 'Cc1ccc(C(=O)Nc2ccccc2C(=O)O)cc1', [255.089543276, 2.945520000000001, 0.8856631665720406]]
[199, 'COc1ccc(C(C)NC(=O)C2CCCCC2)cc1', [261.172878976, 3.4527000000000028, 0.9011296380136691]]
[200, 'C=CCOC(=O)C1CCCCC1C(=O)O', [212.104858992, 1.6066, 0.5676356240987619]]
[201, 'O=C(O)C1CCCCC1C(=O)O', [172.073558864, 0.962, 0.6501696001924411]]
[202, 'CCN1C(=O)C(=Cc2ccc(OC)c(OC)c2)SC1=S', [309.04933534, 2.924900000000002, 0.6314568241872102]]
[203, 'CCOC(=O)C1(Cc2ccccc2C(F)(F)F)CCN(CC(=O)O)CC1', [373.15009284399997, 2.977800000000001, 0.7768744145342097]]
[204, 'CC(C(=O)NC1CCCCC1)N1CCCC1', [224.188863388, 1.9195999999999995, 0.7940779740220141]]
[205, 'CS(=O)(=O)c1cnn(-c2ccccc2)n1', [223.041547528, 0.6708000000000001, 0.7502457391599469]]
[206, 'C=CCOC(=O)C1CCCCC1C(=O)O', [212.104858992, 1.6066, 0.5676356240987619]]
[207, 'CCOc1cc2c(c(OC)c1OC)CCC2', [222.125594436, 2.5912000000000006, 0.7833360326090829]]
[208, 'COc1ccc2c(c1)CCC(=Cc1ccccc1)C2=O', [264.115029752, 3.907700000000003, 0.7686985625117513]]
[209, 'CCOc1ccc(C2C(C(=O)c3ccccc3)=C(O)C(=O)N2C)cc1OC', [367.14197277200003, 3.3020000000000014, 0.7930294560752075]]
[210, 'CCOC(=O)c1ccc(NC(=O)C2CCCCC2C(=O)O)cc1', [319.141972772, 2.692800000000001, 0.8140054062741353]]
[211, 'N#Cc1cccc(NC(=O)CSc2nnc(-c3ccccc3F)n2N)c1', [368.08555825600007, 2.40048, 0.5285619567944855]]
[212, 'COc1cccc2cc(C(=O)N3CCCC3)oc12', [245.10519334, 2.6774000000000004, 0.8165271660615407]]
